Proximity,WordCount,TitleMatch,TfIdf,TitleSimilarity,ContentSimilarity,Score,Match
0.301538092,0.043243243,0.666666667,0.596742361,0.918543696,0.852990985,37.31280942,TRUE
0.300450142,0.058823529,1,0.637154402,0.891674995,0.856739402,53.32948111,TRUE
0.300450142,0.058823529,1,0.637154402,0.891674995,0.856739402,53.32948111,TRUE
0.300450142,0.058823529,1,0.637154402,0.891674995,0.856739402,53.32948111,TRUE
0.299163526,0.070175439,0.5,0.696156732,0.896559536,0.920088649,34.22460555,TRUE
0.298892905,0.014851485,1,0.553284986,0.985483408,0.884683013,54.09611372,TRUE
0.298892905,0.014851485,1,0.553284986,0.985483408,0.884683013,54.09611372,TRUE
0.297997009,0.087591241,0.5,0.58763183,0.89857918,0.788521886,32.64170977,TRUE
0.297506498,0.073369565,1,0.55655004,0.97390455,0.935868502,55.34431414,TRUE
0.297131537,0.04302926,1,0.643718203,0.999999881,0.946872532,55.52609159,TRUE
0.296606978,0.0625,0.75,0.305004315,0.958910942,0.879710615,44.88577555,TRUE
0.296606978,0.0625,0.75,0.305004315,0.958910942,0.879710615,44.88577555,TRUE
0.295940742,0.008271299,0.5,0.070691286,0.928914428,0.79346329,32.22373007,TRUE
0.295940742,0.008271299,0.5,0.070691286,0.928914428,0.79346329,32.22373007,TRUE
0.294014042,0.074561404,0.666666667,0.905123072,0.937352359,0.860247433,37.71416215,TRUE
0.293795832,0.074074074,1,0.550545587,0.753678918,0.865331471,53.17195163,TRUE
0.293002171,0.044444444,1,0.442294014,0.933481991,0.708833575,53.16008684,TRUE
0.292535525,0.046803653,1,0.876628451,1,0.922314167,55.00541599,TRUE
0.292421643,0.067773167,1,0.573518574,1,0.774817646,54.44967471,TRUE
0.291709974,0.041731066,0.333333333,0.918924832,0.810399473,0.85321939,24.21061679,TRUE
0.291679737,0.041474654,0.333333333,0.918924832,0.810399473,0.85321939,24.19860794,TRUE
0.291679737,0.041474654,0.333333333,0.918924832,0.810399473,0.85321939,24.19860794,TRUE
0.290244955,0.071625344,0.75,0.636357586,0.964920342,0.926799595,43.81318805,TRUE
0.290244955,0.071625344,0.75,0.636357586,0.964920342,0.926799595,43.81318805,TRUE
0.289762613,0.068493151,0.666666667,0.883576332,0.965635598,0.887384295,38.48454504,TRUE
0.289762613,0.068493151,0.666666667,0.883576332,0.965635598,0.887384295,38.48454504,TRUE
0.288414217,0.080645161,0.5,0.95273151,0.849595368,0.904361725,31.16288677,TRUE
0.288176371,0.085714286,1,0.729872253,0.761574984,0.900416434,53.98160029,TRUE
0.28782474,0.012962963,1,0.334121227,1,0.717173159,49.27596356,TRUE
0.28782474,0.012962963,1,0.334121227,1,0.717173159,49.27596356,TRUE
0.28690544,0.076124567,0.666666667,0.634191219,0.95996362,0.889391541,39.59562594,TRUE
0.28653613,0.054644809,0.666666667,0.822818856,0.957234323,0.926876366,39.26447549,TRUE
0.282447553,0.031578947,1,0.409179966,1,0.832534134,52.15504497,TRUE
0.282447553,0.031578947,1,0.409179966,1,0.832534134,52.15504497,TRUE
0.281407575,0.082882883,0.75,0.786473474,0.982724011,0.938022554,44.32296966,TRUE
0.280678732,0.094262295,1,0.571911248,1,0.627598286,51.33175438,TRUE
0.280678732,0.094262295,1,0.571911248,1,0.627598286,51.33175438,TRUE
0.28057017,0.026455026,0,0.116219681,0.523673594,0.615816295,9.403947195,FALSE
0.280357025,0.035639413,0.75,0.672117154,0.950286269,0.914164722,42.45515691,TRUE
0.280052409,0.037581699,1,0.153343372,1,0.867435575,53.88967185,TRUE
0.280052409,0.037581699,1,0.153343372,1,0.867435575,53.88967185,TRUE
0.27858996,0.083333333,1,0.390270705,1,0.894865572,54.00894083,TRUE
0.27781297,0.006556113,0,0.201193465,0.617904663,0.702920675,8.722025276,TRUE
0.276999327,0.084656085,0.5,0.546793215,0.859108448,0.871581376,32.87772589,TRUE
0.276001134,0.029579067,0.5,0.570493708,0.89312464,0.871297061,32.31455516,TRUE
0.275878243,0.072463768,1,0.756252304,1,0.856707156,52.27736576,TRUE
0.275805656,0.084045584,1,0.549420965,0.999999881,0.808524966,52.07245293,TRUE
0.275717238,0.083098592,1,0.549420965,0.999999881,0.808524966,52.0374746,TRUE
0.275033811,0.072289157,1,0.541274622,0.950514972,0.897864699,53.56363002,TRUE
0.275028296,0.094474153,1,0.672500624,0.958343923,0.870287478,54.51106561,TRUE
0.275028296,0.094474153,1,0.672500624,0.958343923,0.870287478,54.51106561,TRUE
0.273261194,0.036089239,0.75,0.646372919,0.941849887,0.908768713,43.00201085,TRUE
0.272541903,0.024822695,0,0.063626504,0.759843946,0.740620434,8.996569576,FALSE
0.270896443,0.06515775,1,0.737476677,1,0.907876611,53.99725538,TRUE
0.270129212,0.032051282,1,0.329601853,1,0.867456973,54.28366267,TRUE
0.270129212,0.032051282,1,0.329601853,1,0.867456973,54.28366267,TRUE
0.269964731,0.080882353,0.666666667,0.564701601,0.935892403,0.84178108,37.39509066,TRUE
0.268969283,0.082508251,0.75,0.468571627,0.9610008,0.945898771,43.07358615,TRUE
0.268556269,0.021994135,1,0.450454444,0.946026623,0.897300005,49.04353019,TRUE
0.266983132,0.1,1,0.609478435,1,0.783002317,49.25087326,TRUE
0.266917969,0.066666667,1,0.622782953,0.999999881,0.907914221,53.13630859,TRUE
0.266279194,0.091666667,1,0.499675365,1,0.893823028,52.0705226,TRUE
0.265924245,0.064705882,0.666666667,0.838650298,0.961353183,0.866590023,37.54549292,TRUE
0.265658266,0.05873494,1,0.609099149,0.99999994,0.774531841,50.97359907,TRUE
0.265481335,0.018518519,0,0.184878702,0.667598128,0.890484869,13.66732517,TRUE
0.265424911,0.018229167,0,0.184878702,0.667598128,0.891643345,13.66230698,TRUE
0.26474914,0.021186441,0.666666667,0.34387564,0.943718016,0.785842121,35.25291768,TRUE
0.26474914,0.021186441,0.666666667,0.34387564,0.943718016,0.785842121,35.25291768,TRUE
0.264451175,0.031553398,0.4,0.412111556,0.882258654,0.797509015,25.14848853,TRUE
0.262440719,0.017006803,0,0.181259393,0.792594075,0.717279613,11.28658341,TRUE
0.261918882,0.062207358,1,0.529775398,1,0.825460672,55.26775851,TRUE
0.261170109,0.036057692,0,0.484630595,0.655171156,0.83980763,9.228292127,TRUE
0.260800295,0.081395349,1,0.749337586,1,0.892055213,52.52156406,TRUE
0.260481344,0.092592593,0.75,0.39927116,0.983096242,0.908857584,41.74375708,TRUE
0.260416667,0.125,0.5,0.717544689,0.899439096,0.793393016,28.92361111,TRUE
0.260074787,0.048,1,0.284941689,0.923229635,0.895069242,51.90299147,TRUE
0.260074787,0.048,1,0.284941689,0.923229635,0.895069242,51.90299147,TRUE
0.258538311,0.079365079,1,0.511326151,1,0.864396393,52.83115899,TRUE
0.254745394,0.012184508,0.25,0.106367286,0.746641934,0.645599663,20.75206474,FALSE
0.254447108,0.010178117,0,0.159285196,0.661407828,0.82188803,10.60228749,TRUE
0.253958397,0.033304498,1,0.347602503,1,0.89391017,53.09479453,TRUE
0.253385114,0.003521127,0,0.119941913,0.559510171,0.666329443,7.783371604,FALSE
0.253270116,0.062913907,0.5,0.636305412,0.907009304,0.802635252,30.60866685,TRUE
0.252722566,0.04,1,0.436731103,0.852249205,0.816419423,52.99734986,TRUE
0.250695157,0.041666667,0,0.263661021,0.660108626,0.778316259,11.05344731,TRUE
0.250695157,0.041666667,0,0.263661021,0.660108626,0.778316259,11.05344731,TRUE
0.25,0.013888889,0,0.071358644,0.561345279,0.6918993,7.820855615,FALSE
0.249397938,0.064060803,1,0.70606182,0.99999994,0.896087408,52.77212607,TRUE
0.249247716,0.010471204,1,0.143606852,0.99999994,0.776515961,50.45280602,TRUE
0.249247716,0.010471204,1,0.143606852,0.99999994,0.776515961,50.45280602,TRUE
0.249247716,0.010471204,1,0.143606852,0.99999994,0.776515961,50.45280602,TRUE
0.248512627,0.041518387,1,0.651484008,1,0.892802,49.64744561,TRUE
0.248437181,0.033980583,1,0.278461303,0.959595919,0.721312284,52.48808434,TRUE
0.246701287,0.072316384,1,0.565607344,1,0.759875417,52.9900027,TRUE
0.246701287,0.072316384,1,0.565607344,1,0.759875417,52.9900027,TRUE
0.246701287,0.072316384,1,0.565607344,1,0.759875417,52.9900027,TRUE
0.244629478,0.004818222,0,0.102987244,0.484138608,0.663316011,10.03632066,FALSE
0.243284761,0.042719615,1,0.648872215,1,0.892802,49.55012844,TRUE
0.24211272,0.034626039,0.25,0.473644103,0.78401053,0.764266431,18.83901184,TRUE
0.24192961,0.032467532,0.25,0.473644103,0.78401053,0.764266431,18.7578883,TRUE
0.241525552,0.040540541,0,0.636325118,0.732598662,0.908628762,9.282541653,TRUE
0.241007674,0.018939394,0.25,0.051037596,0.792290092,0.755562425,20.13291781,TRUE
0.239815068,0.01244168,1,0.359280297,1,0.722708106,50.22584811,TRUE
0.239815068,0.01244168,1,0.359280297,1,0.722708106,50.22584811,TRUE
0.239348371,0.05,0,0.286603903,0.702512085,0.79458195,8.089542037,TRUE
0.238221245,0.070175439,0.5,0.380201824,0.853470683,0.809664547,28.54198618,TRUE
0.238193803,0.028213166,1,0.310012434,0.999999881,0.881149352,51.96296075,TRUE
0.23565758,0.03286385,1,0.41417957,0.829964519,0.784772575,48.62240763,TRUE
0.234953441,0.038194444,1,0.460764329,0.971212924,0.691073954,51.45525779,TRUE
0.234399025,0.030848329,0.666666667,0.439788269,0.917411089,0.862787008,35.12720885,TRUE
0.234399025,0.030848329,0.666666667,0.439788269,0.917411089,0.862787008,35.12720885,TRUE
0.233852416,0.026479751,0.333333333,0.759399091,0.806272388,0.926109016,21.76820081,TRUE
0.233526422,0.028240741,1,0.416404576,0.96347332,0.842097878,50.91018871,TRUE
0.231949847,0.090655509,0.666666667,0.678601389,0.860854924,0.918336213,39.61697693,TRUE
0.231949847,0.090655509,0.666666667,0.678601389,0.860854924,0.918336213,39.61697693,TRUE
0.231890656,0.031884058,0.333333333,0.554275949,0.854418337,0.958188415,25.50756309,TRUE
0.231389782,0.023894863,1,0.332952829,0.932172358,0.727649808,50.27081971,TRUE
0.231320338,0.04368932,1,0.465754596,1,0.910450637,51.6479473,TRUE
0.23015537,0.074829932,0.333333333,0.97024706,0.841384947,0.864227176,22.75707841,FALSE
0.230054634,0.059328649,1,0.554054127,1,0.777960479,52.00661342,TRUE
0.22971394,0.069892473,0.5,0.521768651,0.908826768,0.886936069,28.76641819,TRUE
0.22971394,0.069892473,0.5,0.521768651,0.908826768,0.886936069,28.76641819,TRUE
0.228150566,0.031446541,1,0.496796747,0.999999881,0.815488577,50.85016059,TRUE
0.228150566,0.031446541,1,0.496796747,0.999999881,0.815488577,50.85016059,TRUE
0.228080597,0.001501502,0,0.035054451,0.608418047,0.544502139,9.209262222,FALSE
0.225239491,0.043566363,1,0.477447131,0.775231421,0.790791512,50.9465166,TRUE
0.225226011,0.042406312,1,0.477447131,0.775231421,0.790791452,50.90749518,TRUE
0.224785169,0.001551831,0,0.01840728,0.436476141,0.627805054,9.075511057,FALSE
0.223460375,0.001452081,0,0.026005514,0.612144291,0.530622661,6.786342209,TRUE
0.222222222,0.009389671,0,0.028316308,0.72066921,0.798184335,7.032520325,FALSE
0.221205212,0.012102874,0,0.30483209,0.633973181,0.820987344,7.254713059,FALSE
0.220706034,0.047804878,1,0.409094628,0.989515483,0.924080849,53.10939766,TRUE
0.219991728,0.043675319,1,0.741114711,1,0.851815343,51.09404141,TRUE
0.218749242,0.04374796,0.5,0.30542324,0.84658879,0.811503947,31.10912462,FALSE
0.218259495,0.025993884,0.5,0.571080568,0.878636718,0.641392231,27.70163101,TRUE
0.218017438,0.069444444,1,0.727342486,0.934946597,0.845018089,50.32497558,TRUE
0.217485248,0.032409698,1,0.651271974,1,0.889923215,48.36444507,TRUE
0.216806551,0.019125683,0.333333333,0.156342838,0.887816072,0.759459376,20.78632505,FALSE
0.215558016,0.050531915,1,0.583334666,1,0.774801254,48.34792861,TRUE
0.215090996,0.03583196,0.25,0.614118091,0.73494792,0.940730572,21.48657406,TRUE
0.215090996,0.03583196,0.25,0.614118091,0.73494792,0.940730572,21.48657406,TRUE
0.214797392,0.044303797,0.5,0.32239351,0.793999791,0.828603148,27.98238329,TRUE
0.214540137,0.055555556,0.5,0.540083009,0.724300086,0.72161597,28.50857254,TRUE
0.212568764,0.081343943,1,0.473518805,0.967114925,0.843577504,52.24258797,TRUE
0.211941162,0.071111111,0.5,0.41350427,0.807373822,0.802267015,30.161857,TRUE
0.211748519,0.024207493,1,0.531002929,0.99999994,0.859621823,51.25483799,TRUE
0.210566612,0.027363184,1,0.505784657,1,0.874955475,49.30619861,TRUE
0.209306976,0.053030303,1,0.373996655,1,0.930392265,51.62556977,TRUE
0.208805432,0.040189125,0.5,0.190644472,0.852082968,0.854703963,29.68034226,TRUE
0.208112276,0.057795699,1,0.520568321,1,0.917734146,51.32798349,TRUE
0.207884666,0.038095238,1,0.403413137,0.909859598,0.89197582,51.1734847,TRUE
0.207356532,0.048148148,0.5,0.992574344,0.823421478,0.821191907,27.78069597,TRUE
0.207046741,0.046099291,0.5,0.992574344,0.823421478,0.821191907,27.73483972,TRUE
0.207011467,0.074159021,1,0.568993841,1,0.644716442,51.80132983,TRUE
0.206016746,0.019767442,0,0.475928964,0.713018239,0.869076729,7.116282191,TRUE
0.205492091,0.077826725,1,0.483515328,0.999999881,0.775107086,51.31909885,TRUE
0.204087836,0.052631579,1,0.397341383,0.944896996,0.772680044,48.0898482,TRUE
0.203451011,0.03003003,0.5,0.10274797,0.86339891,0.767198086,29.0229962,TRUE
0.202563155,0.02991453,1,0.451583821,1,0.890483081,51.43963318,TRUE
0.202277664,0.035971223,1,0.412410612,0.909859598,0.897999644,50.89043021,TRUE
0.202099921,0.063636364,1,0.508328887,1,0.817428648,49.00299762,TRUE
0.202099921,0.063636364,1,0.508328887,1,0.817428648,49.00299762,TRUE
0.201917369,0.063471503,1,0.508328887,1,0.817428648,48.99165281,TRUE
0.201865864,0.067278287,0.5,0.438568161,0.827992082,0.874553859,29.04240126,TRUE
0.20157885,0.05,0.5,0.57344334,0.945765734,0.857447207,27.63920225,TRUE
0.20157885,0.05,0.5,0.57344334,0.945765734,0.857447207,27.63920225,TRUE
0.2,0.038461538,0,0.109891698,0.712169051,0.753286839,6.425531915,TRUE
0.2,0.0125,1,0.09623316,0.970040023,0.56831491,46.30769231,TRUE
0.199924466,0.004722121,1,0.219724698,0.99999994,0.648228228,48.26894516,TRUE
0.199741789,0.035087719,0.25,0.099901379,0.800377131,0.851956844,19.42613563,TRUE
0.198743087,0.070484581,1,0.400591845,0.999999881,0.860513747,50.756741,TRUE
0.198581492,0.019126819,1,0.436287455,1,0.88849777,50.45808611,TRUE
0.198571429,0.130434783,0.333333333,0.900075124,0.847995818,0.847995818,20.59482402,TRUE
0.198368607,0.074074074,0.666666667,0.538055053,0.961411178,0.843524754,35.66101358,TRUE
0.198206186,0.007204611,0,0.035030745,0.482813746,0.56793654,6.358921421,FALSE
0.198180412,0.075051125,0.5,0.638788505,0.938529611,0.897147954,32.13352022,TRUE
0.196933917,0.034895833,0.285714286,0.762330382,0.850477457,0.877410173,19.20635638,TRUE
0.196066255,0.04109589,0.4,0.578211371,0.91438216,0.809246063,25.45941666,TRUE
0.194646889,0.042301184,1,0.385576738,0.931103647,0.74968195,49.38843968,TRUE
0.194039395,0.041666667,0.5,0.236354602,0.805193186,0.88421011,29.75807317,TRUE
0.192855771,0.053790984,0.75,0.422744833,0.947212756,0.853993714,41.29044999,TRUE
0.191014363,0.05258216,0.6,0.664001084,0.952633381,0.818859696,34.02355322,TRUE
0.191014363,0.05258216,0.6,0.664001084,0.952633381,0.818859696,34.02355322,TRUE
0.191009024,0.062222222,0.333333333,0.563482596,0.855569899,0.846398771,21.53419229,TRUE
0.190234423,0.018817204,0,0.195199772,0.676446736,0.699134231,6.684913945,FALSE
0.18975469,0.081395349,1,0.580216467,0.782409668,0.770048022,47.02175462,TRUE
0.189658663,0.066883117,1,0.562695531,1,0.823526561,52.02560162,TRUE
0.188728463,0.025745257,0.333333333,0.405576537,0.754526675,0.935288548,20.17287317,TRUE
0.186838241,0.049237984,0.75,0.466090569,0.974788487,0.89016211,40.07683542,TRUE
0.185900706,0.031531532,1,0.788366934,1,0.905558348,48.50066702,TRUE
0.184781874,0.012526096,0,0.138950474,0.461749583,0.577344775,6.239332518,TRUE
0.182994165,0.05186722,0.2,0.912173509,0.829311073,0.870009899,16.00238775,TRUE
0.180175823,0.00277118,0,0.022671136,0.629842103,0.671832561,5.557669455,FALSE
0.178622146,0.056862745,1,0.363462822,0.958553791,0.766312063,49.17997354,TRUE
0.178622146,0.056862745,1,0.363462822,0.958553791,0.766312063,49.17997354,TRUE
0.178622146,0.056862745,1,0.363462822,0.958553791,0.766312063,49.17997354,TRUE
0.177872776,0.065143824,1,0.456298976,0.999999881,0.744313538,50.1404513,TRUE
0.175487763,0.041791045,0.8,0.502381768,0.98590076,0.911497831,42.29007929,TRUE
0.173811746,0.051401869,0.666666667,0.631230702,0.943840146,0.887684584,35.9746817,TRUE
0.17236604,0.043664384,0.666666667,0.179546349,0.947878838,0.788392484,36.30274537,TRUE
0.172257906,0.051612903,1,0.554372165,1,0.846880734,46.94551496,TRUE
0.170789645,0.057575758,0.666666667,0.554136308,0.943840146,0.920883656,36.38791497,TRUE
0.170399109,0.06779661,1,0.498880187,0.921637654,0.926690578,49.55846758,TRUE
0.170399109,0.06779661,1,0.498880187,0.921637654,0.926690578,49.55846758,TRUE
0.169473958,0.050505051,1,0.516471956,1,0.903722405,48.80207971,TRUE
0.168801721,0.047619048,1,0.457649902,1,0.813045442,48.35512226,TRUE
0.168679954,0.063829787,0.333333333,0.56920537,0.824352562,0.849791884,20.11621998,TRUE
0.168679954,0.063829787,0.333333333,0.56920537,0.824352562,0.849791884,20.11621998,TRUE
0.167643187,0.022553191,1,0.327430906,1,0.858928919,49.13405248,TRUE
0.166666667,0.010204082,0,0.020330221,0.719719231,0.703616202,5.281690141,FALSE
0.163335668,0.03030303,0.5,0.585907369,0.841706514,0.810163021,27.19641013,TRUE
0.162023643,0.045762712,1,0.534928003,0.969883025,0.875960767,49.26667371,TRUE
0.161914997,0.042721519,1,0.377491953,1,0.844535112,48.76969134,TRUE
0.159409264,0.033402923,1,0.644107253,0.917192996,0.836766839,48.16574612,TRUE
0.159350337,0.03722334,0.5,0.756571517,0.909801602,0.87971133,26.59423561,TRUE
0.158886923,0.025173611,0.666666667,0.616053133,0.965149999,0.909736037,35.07562308,TRUE
0.158886733,0.012096774,0.5,0.314212434,0.914616287,0.822803676,26.98410729,TRUE
0.158817997,0.011889036,0.5,0.306731186,0.914616287,0.844698608,26.97198595,TRUE
0.158364031,0.018382353,0,0.079241114,0.764120996,0.786146641,5.694317145,FALSE
0.157979444,0.028409091,0.6,0.327570797,0.941035032,0.85530293,31.84799126,TRUE
0.1569275,0.047413793,0.4,0.221682973,0.857098758,0.821680784,24.17911731,TRUE
0.155924275,0.027850305,0.5,0.459613524,0.904797792,0.813789427,27.52211155,TRUE
0.155924275,0.027850305,0.5,0.459613524,0.904797792,0.813789427,27.52211155,TRUE
0.155789965,0.061538462,0.25,0.597555955,0.817783892,0.870467782,16.63288262,TRUE
0.154239686,0.054159687,0.666666667,0.559622731,0.917959213,0.897045851,35.56097319,TRUE
0.154025827,0.038596491,0.333333333,0.594416796,0.825053871,0.803434193,20.05769379,TRUE
0.153918854,0.04283054,0.333333333,0.82019788,0.766058683,0.903250694,21.05471333,TRUE
0.15282059,0.031468531,0.25,0.631335812,0.931720674,0.85928303,15.9312511,TRUE
0.15215235,0.024067389,0.333333333,0.306637923,0.870567799,0.849559784,19.16640277,TRUE
0.151201199,0.0325,1,0.4151647,1,0.812976182,47.56261109,TRUE
0.150689429,0.008442777,0,0.03083525,0.685510755,0.623070419,4.937349529,FALSE
0.150575581,0.006044325,0.666666667,0.060483466,0.93018204,0.729133129,33.02634825,TRUE
0.146372387,0.029868297,0,0.161857203,0.642809331,0.673077703,6.091305468,FALSE
0.146277062,0.033333333,1,0.643416067,0.939494073,0.875739753,47.25367989,TRUE
0.146083238,0.035230352,1,0.2595377,0.960038066,0.897327244,48.39659889,TRUE
0.145494506,0.008170832,1,0.212766604,1,0.731625617,47.0224924,TRUE
0.141883787,0.0335097,0.333333333,0.237109716,0.794487894,0.753723383,20.25868481,FALSE
0.14154939,0.070877193,0.75,0.45410582,0.977746904,0.881308496,39.0857044,TRUE
0.141265348,0.036065574,0.571428571,0.385381393,0.968648672,0.934850693,30.75180362,TRUE
0.140821083,0.03257329,1,0.133284695,0.879555523,0.640174985,45.64643344,TRUE
0.140677527,0.038525963,0.666666667,0.333091912,0.895539165,0.854056597,34.23197,TRUE
0.139759073,0.059090909,0,0.401780527,0.561361969,0.887510896,7.43621712,TRUE
0.138133791,0.041949153,1,0.298393489,0.907671273,0.888441563,48.5094569,TRUE
0.137631114,0.014749263,0,0.02143103,0.745245814,0.795234919,5.943841033,FALSE
0.137461139,0.047286822,1,0.52847911,0.910376251,0.905895472,48.56060118,TRUE
0.137116378,0.043715847,1,0.518514599,0.835000634,0.809105575,45.7242296,TRUE
0.136840749,0.057142857,0.666666667,0.538662939,0.935149193,0.728982627,32.84085466,TRUE
0.136840749,0.057142857,0.666666667,0.538662939,0.935149193,0.728982627,32.84085466,TRUE
0.135411694,0.029264214,0.5,0.293971435,0.794436872,0.841712356,25.5350016,TRUE
0.13494666,0.030805687,0,0.596018444,0.682143688,0.905233562,5.500913755,TRUE
0.134200707,0.030927835,0.5,0.133624334,0.769146979,0.792894959,26.21708487,TRUE
0.133951925,0.003070351,0.333333333,0.023711241,0.870035231,0.557444215,18.87148472,TRUE
0.133951925,0.003070351,0.333333333,0.023711241,0.870035231,0.557444215,18.87148472,TRUE
0.133951925,0.003070351,0.333333333,0.023711241,0.870035231,0.557444215,18.87148472,TRUE
0.133390194,0.025287356,1,0.427432892,0.939223826,0.793260396,46.67570929,TRUE
0.133023974,0.029478458,1,0.528749826,1,0.853886068,46.80033305,TRUE
0.133023974,0.029478458,1,0.528749826,1,0.853886068,46.80033305,TRUE
0.133023974,0.029478458,1,0.528749826,1,0.853886068,46.80033305,TRUE
0.13285795,0.013846154,0,0.150054834,0.610100031,0.746723652,6.02020036,TRUE
0.132154209,0.030797101,0,0.301362874,0.650744259,0.833535254,5.268974083,FALSE
0.131228207,0.003785728,0.333333333,0.029358256,0.870035231,0.563942671,18.80476618,TRUE
0.129891595,0.022816901,1,0.480985763,0.94708252,0.893940985,47.41297838,TRUE
0.128954598,0.021677125,0.666666667,0.412812612,0.910680175,0.861986876,33.04540733,TRUE
0.128090712,0.030172414,1,0.587611824,1,0.794733405,45.20341251,TRUE
0.126629236,0.024371069,1,0.404694171,0.999999881,0.744964182,46.21544773,TRUE
0.126567906,0.023919753,1,0.404694171,0.999999881,0.744964182,46.19617144,TRUE
0.124534404,0.008148793,1,0.2158084,1,0.728429675,46.07937474,TRUE
0.124534404,0.008148793,1,0.2158084,1,0.728429675,46.07937474,TRUE
0.124219675,0.035787321,0.6,0.528515901,0.932698727,0.806789458,30.55608857,TRUE
0.122269586,0.03894081,0.5,0.545618948,0.813862503,0.901638865,25.38827106,TRUE
0.12104483,0.030419977,1,0.261800928,0.99999994,0.765153289,47.42460969,TRUE
0.120512412,0.047281324,1,0.386422473,0.99999994,0.875044882,46.38299649,TRUE
0.120510264,0.004838109,0,0.082753183,0.65019393,0.652238488,5.098783149,FALSE
0.120508321,0.058510638,1,0.523863883,0.853770912,0.732226372,45.19419701,TRUE
0.120292852,0.021505376,0.666666667,0.070679629,0.856381178,0.689348221,32.49841717,TRUE
0.117697258,0.118320611,1,0.508311101,0.884731829,0.782495856,47.31140555,TRUE
0.115889457,0.0243309,0.6,0.353633041,0.952852607,0.814488649,29.66385593,TRUE
0.113977273,0.036764706,0,0.292920108,0.59191823,0.70365715,4.238990313,FALSE
0.113228516,0.028409091,0,0.010079363,0.696505725,0.765025437,4.135771742,FALSE
0.11234859,0.034364261,0.6,0.560241457,0.925220847,0.870088458,30.21560787,TRUE
0.111537828,0.028809972,1,0.442398378,1,0.890463531,46.65909518,TRUE
0.110423577,0.033596838,0.333333333,0.106301792,0.75319314,0.696968973,18.58828121,FALSE
0.109177761,0.047437296,0,0.538404818,0.650986195,0.881665766,5.804402585,FALSE
0.108596838,0.038461538,0.2,0.293157091,0.784578085,0.828119457,12.09123847,TRUE
0.107821527,0.030584592,0.666666667,0.331770555,0.876271665,0.911331952,33.61082928,TRUE
0.107512314,0.038601602,0.666666667,0.387017772,0.863747239,0.722649157,33.22034772,TRUE
0.105627706,0.039215686,0,0.273337728,0.423773438,0.849669516,3.891722735,TRUE
0.105175646,0.05770691,1,0.530878804,1,0.857197225,46.33962692,TRUE
0.104986584,0.027348777,1,0.687195912,1,0.944728374,45.67643991,TRUE
0.104986584,0.027348777,1,0.687195912,1,0.944728374,45.67643991,TRUE
0.104817005,0.036982249,1,0.390505804,0.8731938,0.888610542,46.73910728,TRUE
0.104817005,0.036982249,1,0.390505804,0.8731938,0.888610542,46.73910728,TRUE
0.104817005,0.036982249,1,0.390505804,0.8731938,0.888610542,46.73910728,TRUE
0.10473184,0.036853448,1,0.391811637,0.8731938,0.888610661,46.72469749,TRUE
0.104409894,0.026124402,1,0.452048852,0.851275861,0.852564573,46.49738921,TRUE
0.103312263,0.044507576,1,0.661072504,0.906656682,0.927273095,45.29221393,TRUE
0.102495128,0.082815735,0.6,0.650721472,0.942141533,0.869564772,30.99835584,TRUE
0.102411209,0.054545455,0.142857143,0.228863822,0.856479108,0.871601522,9.84544551,TRUE
0.101446262,0.025742574,1,0.449072596,0.851275861,0.852564573,46.3307789,TRUE
0.099886367,0.030343008,0,0.356521739,0.689261734,0.837808251,4.393352137,FALSE
0.099540359,0.040315513,0.333333333,0.121199415,0.783790112,0.951244712,19.87084573,TRUE
0.099504831,0.025179856,1,0.533203881,0.99999994,0.697274208,44.16935547,TRUE
0.099504831,0.025179856,1,0.533203881,0.99999994,0.697274208,44.16935547,TRUE
0.096016293,0.058241758,0.5,0.527736401,0.813493311,0.779249549,25.66996246,TRUE
0.095660089,0.023809524,0.333333333,0.348232596,0.925365627,0.902326405,18.67190555,TRUE
0.094556247,0.020647773,1,0.315892261,1,0.858414471,45.54362596,TRUE
0.094556247,0.020647773,1,0.315892261,1,0.858414471,45.54362596,TRUE
0.094017094,0.035714286,0,0.044729481,0.650506675,0.788909137,3.393761228,FALSE
0.092459057,0.039593698,1,0.310434152,0.987199783,0.883526504,46.70129886,TRUE
0.092368209,0.014189189,1,0.366134129,0.971635044,0.797956347,44.80605392,TRUE
0.092368209,0.014189189,1,0.366134129,0.971635044,0.797956347,44.80605392,TRUE
0.092134622,0.043650794,0.333333333,0.222357244,0.84299469,0.806223631,18.12424583,FALSE
0.091810069,0.024958054,1,0.26874591,0.738234103,0.806346297,45.49717615,TRUE
0.091113259,0.0383011,1,0.315495388,0.987199783,0.877034605,46.58785613,TRUE
0.090925696,0.019900498,0,0.25784345,0.733074486,0.90502131,4.396521498,TRUE
0.090925696,0.019900498,0,0.25784345,0.733074486,0.90502131,4.396521498,TRUE
0.090089042,0.004761905,0,0.040995384,0.700291634,0.758863747,4.263309216,FALSE
0.087976968,0.0436,0.5,0.644902614,0.835529923,0.790966988,25.03491342,TRUE
0.087365839,0.023894638,1,0.362153708,0.977428079,0.91699183,45.55366735,TRUE
0.086961773,0.005865103,0,0.015745615,0.453523308,0.580046713,2.872011091,FALSE
0.086317268,0.024734982,0.6,0.382333793,0.935023785,0.872103989,29.11775725,TRUE
0.086265432,0.016949153,1,0.470877991,0.928007483,0.766264796,44.39664518,TRUE
